,id,num_mass_0,num_mass_1,num_mass_2,num_mass_3,num_mass_4,num_mass_5,num_mass_6,num_mass_7,num_mass_8,num_mass_9,num_mass_10,num_mass_11,num_mass_12,num_mass_13,num_mass_14,num_mass_15,num_mass_16,num_mass_17,num_mass_18,num_mass_19,num_mass_20,num_mass_21,num_mass_22,num_mass_23,num_mass_24,num_mass_25,num_mass_26,num_mass_27,num_mass_28,num_mass_29,num_mass_30,num_mass_31,num_mass_32,num_mass_33,num_mass_34,num_mass_35,num_mass_36,num_mass_37,num_mass_38,num_mass_39,num_mass_40,num_mass_41,num_mass_42,num_mass_43,num_mass_44,num_mass_45,num_mass_46,num_mass_47,num_mass_48,num_mass_49,num_mass_50,num_mass_51,num_mass_52,num_mass_53,num_mass_54,num_mass_55,atoms,num_density,num_Triclinic,num_Monoclinic,num_Orthorhombic,num_Tetragonal,num_Trigonal,num_Hexagonal,num_Cubic,value_per_atom
1163,PN_3DAM3VBPKHB6UWY3CXHPULXE5WFMDZSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([78, 51, 51, 51]), 'positions': array([[ 0.        ,  0.        ,  0.        ],
       [16.2249564 , 16.2249564 , 17.97285307],
       [ 0.        ,  0.        , 46.34895775],
       [16.2249564 , 16.2249564 , 74.72506243]]), 'cell': array([[3.24499128, 0.        , 0.        ],
       [0.        , 3.24499128, 0.        ],
       [0.        , 0.        , 9.26979155]]), 'pbc': array([False, False, False])}",3.2459585384955294,0,0,0,1,0,0,0,0.0018055570048129965
1164,PN_RH7TWNF3HK3YDC6LXE7DYLCGC2FDTWY6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([50, 50, 50, 50, 74]), 'positions': array([[-8.39203961e+00,  2.04916534e+01,  2.40446778e+01],
       [ 1.40266261e+01,  2.61262342e+01,  1.05606148e-15],
       [ 4.29103191e+01,  1.40266204e+01,  1.03545190e-15],
       [ 2.04916534e+01,  8.39203961e+00,  2.40446778e+01],
       [ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00]]), 'cell': array([[-3.45182738,  3.45182795,  2.40446778],
       [ 3.45182738, -3.45182795,  2.40446778],
       [ 3.45182795,  3.45182738, -2.40446778]]), 'pbc': array([False, False, False])}",2.640097670020405,0,0,0,1,0,0,0,0.4976734814005475
1165,PN_YXXWBKBUMYHJ5BUPMFDBKSHSJYYPVXOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([73, 73, 73, 23]), 'positions': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [-2.07045285e+01, -2.07197987e+01, -2.05367500e-02],
       [ 2.07045285e+01, -2.07197987e+01, -2.05367500e-02],
       [ 0.00000000e+00, -2.06992619e+01,  2.06992619e+01]]), 'cell': array([[ 4.1409057 , -2.06992619,  2.06992619],
       [-4.1409057 , -2.06992619,  2.06992619],
       [ 0.        , -2.07403354, -2.07403354]]), 'pbc': array([False, False, False])}",3.261053522450478,0,0,1,0,0,0,0,0.29212338514104097
1166,PN_5DWHAUCTUGD3HHJR5ZPDITO4A3XO7BCT,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([33, 15, 15, 15, 15, 15, 15, 15]), 'positions': array([[ 0.        ,  0.        ,  0.        ],
       [19.67317795, 39.3463559 , 19.67317795],
       [39.3463559 , 19.67317795, 19.67317795],
       [19.67317795, 19.67317795,  0.        ],
       [19.67317795,  0.        , 19.67317795],
       [ 0.        , 19.67317795, 19.67317795],
       [19.67317795, 19.67317795, 39.3463559 ],
       [39.3463559 , 39.3463559 , 39.3463559 ]]), 'cell': array([[0.        , 3.93463559, 3.93463559],
       [3.93463559, 0.        , 3.93463559],
       [3.93463559, 3.93463559, 0.        ]]), 'pbc': array([False, False, False])}",0.8692326128372198,0,0,0,0,0,0,1,0.7665221907047712
1167,PN_ZMTLHVJGTFICU7CT7LIN2EX6STBB5IKO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([32, 32, 32, 73]), 'positions': array([[ 0.        ,  0.        ,  0.2494291 ],
       [14.75504045,  0.        , 23.96285344],
       [14.75504045, 24.57982835, 40.09986607],
       [ 0.        , 24.57982835, 15.78618673]]), 'cell': array([[2.95100809, 0.        , 0.        ],
       [0.        , 4.91596567, 0.        ],
       [0.        , 0.        , 4.80590014]]), 'pbc': array([False, False, False])}",3.6371483359975554,0,0,1,0,0,0,0,0.2141826952026813
1168,PN_QKGUHLXS3KWBUVOWLDQFJTM3GJWEF3J5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([26, 26, 26, 26, 78, 78, 78, 78, 78, 78, 78, 78]), 'positions': array([[-2.36625542e-16, -2.36625542e-16,  1.98052637e+01],
       [ 1.94121851e+01,  1.94121851e+01,  9.68862478e+01],
       [-6.67983431e-16,  1.94121851e+01,  7.81510195e+01],
       [-4.09609312e-16,  1.94121851e+01,  3.85404920e+01],
       [-5.50119557e-16, -5.50119557e-16,  5.86499518e+01],
       [ 1.94121851e+01,  1.94121851e+01,  5.80415597e+01],
       [ 1.94121851e+01, -1.50144653e-18,  3.04196100e-01],
       [ 1.94121851e+01,  5.50119557e-16,  1.16387315e+02],
       [ 1.08398017e-15,  1.08398017e-15,  9.68842850e+01],
       [ 1.94121851e+01,  1.94121851e+01,  1.98072265e+01],
       [ 1.94121851e+01, -4.23366501e-16,  3.85385293e+01],
       [ 1.94121851e+01,  2.08489537e-16,  7.81529822e+01]]), 'cell': array([[ 3.88243702,  0.        ,  0.        ],
       [ 0.        ,  3.88243702,  0.        ],
       [-1.94121851, -1.94121851, 11.66915115]]), 'pbc': array([False, False, False])}",1.4265790065507848,0,0,0,1,0,0,0,-0.2230040031542503
1169,PN_S2O6GA5MWLJTYXKW5MVDXQFQE4TC2HV4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([28, 28, 51, 51, 51, 51]), 'positions': array([[ 0.00000000e+00,  0.00000000e+00,  4.19555409e+01],
       [ 0.00000000e+00,  0.00000000e+00,  1.39851803e+01],
       [ 1.10431915e+01,  2.19070748e+01,  0.00000000e+00],
       [ 2.19070748e+01,  1.10431915e+01,  2.79703606e+01],
       [ 4.39934581e+01,  1.10431918e+01, -2.79703605e-07],
       [-1.10431918e+01,  2.19070745e+01,  2.79703609e+01]]), 'cell': array([[-3.29502663,  3.29502663,  2.79703606],
       [ 3.29502663, -3.29502663,  2.79703606],
       [ 3.29502663,  3.29502663, -2.79703606]]), 'pbc': array([False, False, False])}",1.4855531413919894,0,0,0,1,0,0,0,0.023390964670288856
1170,PN_RMEKPTSDQILCBEI2T2DQKKPN3QYZ4FJU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([35, 23, 23, 23]), 'positions': array([[ 0.        ,  0.        ,  0.        ],
       [15.76195055, 15.7906555 , 44.32894752],
       [ 0.        ,  0.        , 31.8977725 ],
       [15.76195055, 15.7906555 , 19.46659748]]), 'cell': array([[3.15239011, 0.        , 0.        ],
       [0.        , 3.1581311 , 0.        ],
       [0.        , 0.        , 6.3795545 ]]), 'pbc': array([False, False, False])}",2.0601396884561045,0,0,0,1,0,0,0,0.2459976949128535
1171,PN_4HRN57OW7MD547QQW6OPULXTXKZM5QUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([78, 78, 51, 51]), 'positions': array([[0.00000000e+00, 0.00000000e+00, 0.00000000e+00],
       [0.00000000e+00, 0.00000000e+00, 2.77699703e+01],
       [2.42931013e-07, 2.42013144e+01, 1.38849852e+01],
       [2.09600458e+01, 1.21036871e+01, 4.16549555e+01]]), 'cell': array([[ 4.19200919,  0.        ,  0.        ],
       [-2.09600459,  3.63050015,  0.        ],
       [ 0.        ,  0.        ,  5.55399406]]), 'pbc': array([False, False, False])}",3.7483998219579546,0,0,0,0,0,1,0,-0.5598253645688853
1172,PN_B7AZVVPIWB36CWKPV5JMAB47XODGXP6L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([29, 82]), 'positions': array([[ 1.68170994e+01,  9.70929858e+00,  3.20025006e+01],
       [-5.34602398e-07,  1.94185974e+01,  1.06675001e+01]]), 'cell': array([[ 3.363421,  0.      ,  0.      ],
       [-1.68171 ,  2.912791,  0.      ],
       [ 0.      ,  0.      ,  4.267006]]), 'pbc': array([False, False, False])}",6.47661736709153,0,0,0,0,0,1,0,0.3462815846160936
1173,PN_HVDKVPWRSK4I6KOJA6FTENLB5FWA6VWO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([56, 26, 26]), 'positions': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 1.17131401e-15,  1.17443687e-16,  8.33664163e+01],
       [-1.64507217e-16,  1.69868404e-16,  3.25863899e+01]]), 'cell': array([[-1.67875778,  1.68172867,  5.79764031],
       [ 1.67875778, -1.68172867,  5.79764031],
       [ 1.67875778,  1.68172867, -5.79764031]]), 'pbc': array([False, False, False])}",2.950500518247785,0,0,0,1,0,0,0,0.6576172441119587
1174,PN_YCM475W2733RBHJMHP4GZQEKWGLKEOM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([20, 20, 49, 49]), 'positions': array([[13.33854188, 40.01562563,  0.        ],
       [40.01562563, 13.33854188,  0.        ],
       [13.33854188, 13.33854188, 29.52976665],
       [40.01562563, 40.01562563, 26.75781705]]), 'cell': array([[5.33541675, 0.        , 0.        ],
       [0.        , 5.33541675, 0.        ],
       [0.        , 0.        , 5.62875837]]), 'pbc': array([False, False, False])}",0.9667106625867913,0,0,0,1,0,0,0,-0.11739496046768227
1175,PN_GCZKU4WQFHMDA5SIJ5MY3HDAAXLUAFBK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([26, 82, 82, 82]), 'positions': array([[  0.       ,   0.       ,   0.       ],
       [ 15.6256482,  20.313284 ,  17.1451034],
       [ 15.6256482, -20.313284 ,  17.1451034],
       [ 31.2512964,   0.       ,   0.       ]]), 'cell': array([[ 3.12512964, -4.0626568 ,  0.        ],
       [ 3.12512964,  4.0626568 ,  0.        ],
       [ 0.        ,  0.        ,  3.42902068]]), 'pbc': array([False, False, False])}",3.0210073165720983,0,0,1,0,0,0,0,0.9185793676251812
1176,PN_4ZDMU7MQWDYEPK2OPR76HSHGXDJA4CHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([24, 24, 24, 24, 24, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41,
       41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41]), 'positions': array([[ 31.44754125, -31.44754125,  31.44754125],
       [-31.44754125,  31.44754125,  31.44754125],
       [ 31.44754125,  31.44754125, -31.44754125],
       [ 19.22316375,  19.22316375,  19.22316375],
       [  0.        ,   0.        ,   0.        ],
       [  9.34400635,  -9.34400635,  28.0106056 ],
       [ -9.34400635,   9.34400635,  28.0106056 ],
       [  9.34400584,   9.34400584,  73.3308049 ],
       [ 41.32669916,  41.32669916,  22.66009889],
       [  9.34400584,  73.3308049 ,   9.34400584],
       [ 41.32669916,  22.66009889,  41.32669916],
       [ -9.34400635,  28.0106056 ,   9.34400635],
       [  9.34400635,  28.0106056 ,  -9.34400635],
       [ 28.0106056 ,  -9.34400635,   9.34400635],
       [ 28.0106056 ,   9.34400635,  -9.34400635],
       [ 22.66009889,  41.32669916,  41.32669916],
       [ 73.3308049 ,   9.34400584,   9.34400584],
       [-14.04029548,  14.04029548,  55.21162154],
       [ 14.04029548, -14.04029548,  55.21162154],
       [ 36.63040952,  36.63040952,  -4.54091654],
       [ 14.04029548,  14.04029548,  46.12978846],
       [ 36.63040952,  -4.54091654,  36.63040952],
       [ 14.04029548,  46.12978846,  14.04029548],
       [ 14.04029548,  55.21162154, -14.04029548],
       [-14.04029548,  55.21162154,  14.04029548],
       [ 55.21162154,  14.04029548, -14.04029548],
       [ 55.21162154, -14.04029548,  14.04029548],
       [ 46.12978846,  14.04029548,  14.04029548],
       [ -4.54091654,  36.63040952,  36.63040952]]), 'cell': array([[-5.0670705,  5.0670705,  5.0670705],
       [ 5.0670705, -5.0670705,  5.0670705],
       [ 5.0670705,  5.0670705, -5.0670705]]), 'pbc': array([False, False, False])}",0.27845533078067203,0,0,0,0,0,0,1,0.4282415165249063
1177,PN_AODZOSIYIG5Z2SGN6AH7YJZOPNA3OQQX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([33, 33, 33, 33, 33, 33, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29,
       29, 29, 29, 29, 29, 29, 29]), 'positions': array([[ 2.14063203e+01,  9.40088882e-05,  1.85542996e+01],
       [-1.07034556e+01,  1.85390984e+01,  1.85543995e+01],
       [ 2.46212987e+01,  4.26453006e+01,  1.85547998e+01],
       [ 1.07035010e+01,  1.85381991e+01,  5.56630979e+01],
       [-2.46204012e+01,  4.26442961e+01,  5.56631986e+01],
       [ 4.92426192e+01,  2.45991202e-04,  5.56635981e+01],
       [ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 1.58164996e+01,  2.01480005e+01,  6.18479971e+00],
       [ 4.52915010e+01,  3.62430274e+00,  6.18530012e+00],
       [ 4.48644991e+01,  3.74119027e+01,  6.18550016e+00],
       [ 4.98054689e-04,  4.07894994e+01,  1.18611996e+01],
       [ 3.53238005e+01,  2.03945014e+01,  2.52478991e+01],
       [-1.95073015e+01,  4.10355974e+01,  3.09235993e+01],
       [ 9.54019967e+00,  2.37719996e+01,  3.09237993e+01],
       [ 9.96769819e+00,  5.75599993e+01,  3.09242990e+01],
       [ 1.49999976e-04,  8.49999864e-05,  3.71087991e+01],
       [ 2.53570012e+01,  3.62360068e+00,  4.32935988e+01],
       [ 2.57846000e+01,  3.74115001e+01,  4.32940984e+01],
       [ 5.48321012e+01,  2.01479022e+01,  4.32942985e+01],
       [ 9.99176866e-04,  4.07889982e+01,  4.89699987e+01],
       [ 3.53242013e+01,  2.03941006e+01,  6.23566982e+01],
       [-9.53979933e+00,  2.37715975e+01,  6.80323976e+01],
       [-9.96670096e+00,  5.75592966e+01,  6.80325977e+01],
       [ 1.95082001e+01,  4.10355988e+01,  6.80330981e+01]]), 'cell': array([[ 7.064860e+00,  1.700000e-05,  2.900000e-05],
       [-3.532416e+00,  6.118323e+00,  0.000000e+00],
       [ 3.000000e-05,  1.700000e-05,  7.421761e+00]]), 'pbc': array([False, False, False])}",0.4316243034279304,0,0,0,0,1,0,0,-0.06802316118705261
1178,PN_5XIXFLR75MRDSCC7DVG75XEZBYYPGJZL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([26, 26, 26, 26, 82, 82, 82, 82, 82, 82, 82, 82]), 'positions': array([[11.00933608, 41.10488886, 32.69938389],
       [33.02800823, 46.71545424, 74.79699019],
       [11.00933608, 11.83144116,  9.39822241],
       [33.02800823, 17.44200654, 51.49582871],
       [11.00933608,  2.26904172, 66.15935618],
       [33.02800823, 27.00440598, 24.06174988],
       [11.00933608, 31.54248942, 60.13346272],
       [33.02800823, 56.27785368, 18.03585642],
       [11.00933608, 10.24829213, 36.81512794],
       [33.02800823, 19.02515557, 78.91273424],
       [11.00933608, 39.52173983,  5.28247836],
       [33.02800823, 48.29860327, 47.38008466]]), 'cell': array([[4.40373443, 0.        , 0.        ],
       [0.        , 5.85468954, 0.        ],
       [0.        , 0.        , 8.41952126]]), 'pbc': array([False, False, False])}",1.2117629286918192,0,0,1,0,0,0,0,1.0701517736064605
1179,PN_DN3AJGKFCIKXI6T343MN64X2WP3JSZ4V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([42, 42, 42, 42, 82, 82, 82, 82]), 'positions': array([[36.31511655, 44.92153629, 11.46724804],
       [12.10503885, 17.64074369, 19.89357676],
       [36.31511655, 36.92084151, 42.82807284],
       [12.10503885,  9.64004891, 51.25440156],
       [36.31511655, 17.11055731,  3.42505429],
       [12.10503885, 44.39134991, 27.93577051],
       [36.31511655, 10.17023529, 34.78587909],
       [12.10503885, 37.45102789, 59.29659531]]), 'cell': array([[4.84201554, 0.        , 0.        ],
       [0.        , 5.45615852, 0.        ],
       [0.        , 0.        , 6.27216496]]), 'pbc': array([False, False, False])}",1.8294769503082904,0,0,1,0,0,0,0,0.986165049405022
1180,PN_QWWLENW7ULYBCCIK35KTMKFCZLEGXISL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([49, 49, 25, 25, 25, 25]), 'positions': array([[ 0.        ,  0.        ,  0.        ],
       [20.0571666 , 27.0022577 , 32.73434205],
       [ 0.        , 11.17248493, 41.18211989],
       [ 0.        , 42.83203047, 24.28656421],
       [20.0571666 , 38.17474263, 57.02090626],
       [20.0571666 , 15.82977277,  8.44777784]]), 'cell': array([[4.01143332, 0.        , 0.        ],
       [0.        , 5.40045154, 0.        ],
       [0.        , 0.        , 6.54686841]]), 'pbc': array([False, False, False])}",1.1969251353203367,0,0,1,0,0,0,0,1.087186877735301
1181,PN_Y2AVMGHQJXXQMWQINCHMDHU6CPFVD5TI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([24, 78, 78, 78]), 'positions': array([[  0.        ,   0.        ,   0.        ],
       [ 30.0701339 ,   0.        ,   0.        ],
       [ 13.57097077,  15.90724325, -15.90724325],
       [ 46.56929703,  15.90724325, -15.90724325]]), 'cell': array([[ 0.        ,  0.        , -3.18144865],
       [ 0.        ,  3.18144865,  0.        ],
       [ 6.01402678,  0.        ,  0.        ]]), 'pbc': array([False, False, False])}",4.059031289820622,0,0,0,1,0,0,0,-0.04518157597477668
1182,PN_O57U6UPZG4LH7HKGYZUY6ONGTKF25DPW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([35, 35, 35, 23]), 'positions': array([[ 0.        ,  0.        ,  0.        ],
       [25.15239605,  0.        , 17.68331365],
       [25.15239605, 25.15239605,  0.        ],
       [ 0.        , 25.15239605, 17.68331365]]), 'cell': array([[5.03047921, 0.        , 0.        ],
       [0.        , 5.03047921, 0.        ],
       [0.        , 0.        , 3.53666273]]), 'pbc': array([False, False, False])}",1.4619912345562935,0,0,0,1,0,0,0,0.6187073980676105
